0.1 percent	0.2 percent	0.3 percent	0.4 percent	0.5 percent	0.6 percent	0.7 percent	0.8 percent	0.9 percent	1 percent
830	1839	2798	2046	3611	3901	5858	2326	4632	4383
263	1952	3387	1762	2794	4470	4461	3983	5345	8704
993	336	217	2050	1048	2731	3122	8564	3505	3515
298	67	2481	3149	3457	2052	14678	6041	2100	4060
583	2438	1570	9148	935	7317	3864	2385	9682	2792
583	1284	4567	2256	2502	5077	3729	5717	5851	4273
986	1974	2126	964	2394	4837	2767	5981	5859	6333
512	878	3243	2101	3221	6138	3133	4147	6746	12168
836	9285	1320	3099	962	3202	5229	4242	4667	3587
477	522	1332	2292	1641	4610	5681	8513	7380	7654
264	1071	1766	1228	2582	4213	3939	4146	8616	3453
1100	474	2183	1096	2824	6237	5127	7900	5156	16194
1014	420	2778	1091	4642	4810	2241	6050	3044	6151
452	1528	1506	3831	2930	9502	16708	1768	9304	6858
793	689	3465	726	1511	2733	6985	5894	2901	7905
594	260	2440	3165	2703	3152	23217	19893	3484	9993
1496	546	828	1962	1958	1127	5905	5780	4551	9273
541	1838	4752	2032	2752	2854	8752	4956	6561	21985
321	1348	2398	3829	2994	4374	2624	9686	3916	6538
207	248	3508	2472	13389	5435	5148	3625	5194	2469
35	2482	1169	1720	2386	12314	6590	1830	2792	5448
2	163	763	2133	2265	6133	4066	5491	3387	7633
43	1158	894	1337	4806	2311	2390	6893	3930	9274
1230	2172	14095	5122	2131	2618	9448	3690	5749	3228
